year_index,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,movie_title,num_voted_users,cast_total_facebook_likes,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,profit,foreign_film,origin,origin_language
2013-01-01,168.0,93.0,24.0,499.0,552.0,25675765.0,Comedy,21 & Over ,60407,2730,http://www.imdb.com/title/tt1711425/?ref_=fn_tt_tt_1,84.0,English,USA,R,13000000.0,2013.0,528.0,5.9,11000,12675765.0,USA,American,English
2006-01-01,165.0,120.0,107.0,280.0,12000.0,4857376.0,Comedy|Drama|Romance,"Paris, je t'aime ",63084,13208,http://www.imdb.com/title/tt0401711/?ref_=fn_tt_tt_1,123.0,French,France,R,13000000.0,2006.0,530.0,7.3,0,-8142624.0,France,Foreign,Foreign
2007-01-01,104.0,112.0,37.0,548.0,748.0,3169424.0,Drama|Sport,Resurrecting the Champ ,18442,2417,http://www.imdb.com/title/tt0416185/?ref_=fn_tt_tt_1,59.0,English,USA,PG-13,13000000.0,2007.0,573.0,6.8,689,-9830576.0,USA,American,English
2013-01-01,150.0,107.0,80.0,252.0,2000.0,18004225.0,Comedy|Drama|Romance,Admission ,28573,3004,http://www.imdb.com/title/tt1814621/?ref_=fn_tt_tt_1,87.0,English,USA,PG-13,13000000.0,2013.0,257.0,5.7,5000,5004225.0,USA,American,English
2000-01-01,61.0,112.0,83.0,8.0,2000.0,3058380.0,Drama|Romance,The Widow of Saint-Pierre ,4767,2389,http://www.imdb.com/title/tt0191636/?ref_=fn_tt_tt_1,69.0,French,France,R,100000000.0,2000.0,370.0,7.3,186,-96941620.0,France,Foreign,Foreign
2009-01-01,226.0,96.0,460.0,73.0,14000.0,3074838.0,Drama|Mystery|Romance|Thriller,Chloe ,56264,14372,http://www.imdb.com/title/tt1352824/?ref_=fn_tt_tt_1,166.0,English,USA,R,11000000.0,2009.0,153.0,6.3,0,-7925162.0,USA,American,English
1996-01-01,21.0,91.0,150.0,150.0,979.0,2104000.0,Comedy|Crime|Drama,Faithful ,1595,1679,http://www.imdb.com/title/tt0116269/?ref_=fn_tt_tt_1,19.0,English,USA,R,13000000.0,1996.0,385.0,5.9,69,-10896000.0,USA,American,English
2009-01-01,217.0,105.0,260.0,1000.0,20000.0,28501651.0,Drama|Thriller,Brothers ,88037,39473,http://www.imdb.com/title/tt0765010/?ref_=fn_tt_tt_1,201.0,English,USA,R,26000000.0,2009.0,15000.0,7.1,10000,2501651.0,USA,American,English
2006-01-01,94.0,125.0,0.0,968.0,22000.0,1172769.0,Biography|Comedy|Crime|Drama,Find Me Guilty ,28068,37606,http://www.imdb.com/title/tt0419749/?ref_=fn_tt_tt_1,108.0,English,Germany,R,13000000.0,2006.0,14000.0,7.1,0,-11827231.0,Germany,Foreign,English
2012-01-01,364.0,102.0,139.0,850.0,8000.0,17738570.0,Drama|Romance,The Perks of Being a Wallflower ,351274,13631,http://www.imdb.com/title/tt1659337/?ref_=fn_tt_tt_1,457.0,English,USA,PG-13,13000000.0,2012.0,3000.0,8.0,131000,4738570.0,USA,American,English
1993-01-01,19.0,87.0,29.0,147.0,683.0,1200000.0,Action,Excessive Force ,922,1139,http://www.imdb.com/title/tt0104215/?ref_=fn_tt_tt_1,23.0,English,USA,R,3000000.0,1993.0,155.0,5.1,107,-1800000.0,USA,American,English
2006-01-01,129.0,118.0,41.0,442.0,2000.0,1150403.0,Biography|Crime|Drama,Infamous ,14143,3474,http://www.imdb.com/title/tt0420609/?ref_=fn_tt_tt_1,102.0,English,USA,R,13000000.0,2006.0,812.0,7.1,0,-11849597.0,USA,American,English
2000-01-01,71.0,115.0,187.0,887.0,14000.0,403932.0,Drama|Romance|Western,The Claim ,5254,17104,http://www.imdb.com/title/tt0218378/?ref_=fn_tt_tt_1,92.0,English,UK,R,20000000.0,2000.0,900.0,6.5,141,-19596068.0,UK,Foreign,English
2015-01-01,93.0,91.0,83.0,794.0,3000.0,1712111.0,Horror|Thriller,The Vatican Tapes ,7199,7875,http://www.imdb.com/title/tt1524575/?ref_=fn_tt_tt_1,53.0,English,USA,PG-13,8495000.0,2015.0,1000.0,4.5,0,-6782889.0,USA,American,English
2011-01-01,399.0,88.0,115.0,304.0,1000.0,1024175.0,Action|Comedy|Sci-Fi|Thriller,Attack the Block ,82331,2011,http://www.imdb.com/title/tt1478964/?ref_=fn_tt_tt_1,297.0,English,UK,R,13000000.0,2011.0,305.0,6.6,18000,-11975825.0,UK,Foreign,English
2011-01-01,110.0,127.0,11000.0,116.0,306.0,301305.0,Drama|Romance|War,In the Land of Blood and Honey ,31414,796,http://www.imdb.com/title/tt1714209/?ref_=fn_tt_tt_1,180.0,Bosnian,USA,R,13000000.0,2011.0,164.0,4.3,0,-12698695.0,USA,American,Foreign
2013-01-01,285.0,94.0,122.0,383.0,873.0,51872378.0,Crime|Thriller,The Call ,88241,2812,http://www.imdb.com/title/tt1911644/?ref_=fn_tt_tt_1,266.0,English,USA,R,13000000.0,2013.0,461.0,6.7,23000,38872378.0,USA,American,English
2002-01-01,61.0,90.0,0.0,234.0,477.0,28399192.0,Action|Adventure|Comedy|Family,The Crocodile Hunter: Collision Course ,5663,1483,http://www.imdb.com/title/tt0305396/?ref_=fn_tt_tt_1,106.0,English,Australia,PG,13000000.0,2002.0,238.0,5.4,332,15399192.0,Australia,Foreign,English
2009-01-01,242.0,102.0,43.0,113.0,170.0,2035566.0,Biography|Comedy|Crime|Drama|Romance,I Love You Phillip Morris ,77305,931,http://www.imdb.com/title/tt1045772/?ref_=fn_tt_tt_1,162.0,English,France,R,13000000.0,2009.0,157.0,6.6,11000,-10964434.0,France,Foreign,English
1981-01-01,62.0,100.0,218.0,91.0,581.0,48468407.0,Adventure|Drama|History,Quest for Fire ,16281,931,http://www.imdb.com/title/tt0082484/?ref_=fn_tt_tt_1,96.0,None,Canada,R,12500000.0,1981.0,201.0,7.4,0,35968407.0,Canada,Foreign,Foreign
2002-01-01,121.0,117.0,18000.0,543.0,18000.0,21078145.0,Biography|Drama,Antwone Fisher ,26493,20456,http://www.imdb.com/title/tt0168786/?ref_=fn_tt_tt_1,159.0,English,USA,PG-13,12500000.0,2002.0,638.0,7.3,0,8578145.0,USA,American,English
2002-01-01,83.0,109.0,97.0,355.0,13000.0,14060950.0,Drama,The Emperor's Club ,14354,14347,http://www.imdb.com/title/tt0283530/?ref_=fn_tt_tt_1,139.0,English,USA,PG-13,12500000.0,2002.0,795.0,6.9,0,1560950.0,USA,American,English
1993-01-01,122.0,121.0,12000.0,975.0,11000.0,12281500.0,Action|Crime|Drama|Romance|Thriller,True Romance ,163492,23602,http://www.imdb.com/title/tt0108399/?ref_=fn_tt_tt_1,460.0,English,USA,R,13000000.0,1993.0,10000.0,8.0,15000,-718500.0,USA,American,English
2010-01-01,88.0,111.0,28.0,1000.0,6000.0,48468407.0,Drama|Romance|Sci-Fi,Womb ,9957,9244,http://www.imdb.com/title/tt1216520/?ref_=fn_tt_tt_1,35.0,English,Germany,Unrated,3660000.0,2010.0,2000.0,6.4,0,44808407.0,Germany,Foreign,English
1992-01-01,120.0,100.0,164.0,99.0,18000.0,10725228.0,Crime|Drama|Mystery,Glengarry Glen Ross ,75675,32288,http://www.imdb.com/title/tt0104348/?ref_=fn_tt_tt_1,365.0,English,USA,R,12500000.0,1992.0,14000.0,7.8,0,-1774772.0,USA,American,English
2010-01-01,225.0,109.0,187.0,204.0,818.0,214966.0,Crime|Drama|Thriller,The Killer Inside Me ,28483,1813,http://www.imdb.com/title/tt0954947/?ref_=fn_tt_tt_1,176.0,English,USA,R,13000000.0,2010.0,467.0,6.1,0,-12785034.0,USA,American,English
1982-01-01,130.0,93.0,261.0,697.0,783.0,48468407.0,Fantasy|Horror|Thriller,Cat People ,14193,3700,http://www.imdb.com/title/tt0083722/?ref_=fn_tt_tt_1,106.0,English,USA,R,18000000.0,1982.0,782.0,6.1,0,30468407.0,USA,American,English
2009-01-01,167.0,101.0,10.0,472.0,1000.0,11956207.0,Horror|Mystery,Sorority Row ,24012,3142,http://www.imdb.com/title/tt1232783/?ref_=fn_tt_tt_1,126.0,English,USA,R,16000000.0,2009.0,668.0,5.1,0,-4043793.0,USA,American,English
1937-01-01,7.0,101.0,19.0,135.0,490.0,48468407.0,Adventure|Drama|Romance,The Prisoner of Zenda ,3256,1166,http://www.imdb.com/title/tt0029442/?ref_=fn_tt_tt_1,44.0,English,USA,Approved,39752620.0,1937.0,185.0,7.8,337,8715787.0,USA,American,English
2007-01-01,226.0,106.0,44.0,552.0,33000.0,5949693.0,Comedy|Drama|Romance,Lars and the Real Girl ,114762,34351,http://www.imdb.com/title/tt0805564/?ref_=fn_tt_tt_1,299.0,English,USA,PG-13,12000000.0,2007.0,730.0,7.4,19000,-6050307.0,USA,American,English
2008-01-01,185.0,94.0,39.0,18.0,77.0,9030581.0,Drama|War,The Boy in the Striped Pajamas ,132386,156,http://www.imdb.com/title/tt0914798/?ref_=fn_tt_tt_1,398.0,English,UK,PG-13,12500000.0,2008.0,32.0,7.8,38000,-3469419.0,UK,Foreign,English
2000-01-01,177.0,140.0,3000.0,322.0,963.0,4157491.0,Crime|Drama|Musical,Dancer in the Dark ,79330,2894,http://www.imdb.com/title/tt0168629/?ref_=fn_tt_tt_1,690.0,English,Denmark,R,12800000.0,2000.0,595.0,8.0,0,-8642509.0,Denmark,Foreign,English
1997-01-01,28.0,132.0,44.0,241.0,1000.0,1508689.0,Drama|Romance,Oscar and Lucinda ,5648,2004,http://www.imdb.com/title/tt0119843/?ref_=fn_tt_tt_1,50.0,English,USA,R,16000000.0,1997.0,653.0,6.7,329,-14491311.0,USA,American,English
1996-01-01,48.0,99.0,220.0,599.0,812.0,1227324.0,Crime|Drama,The Funeral ,6921,3337,http://www.imdb.com/title/tt0116378/?ref_=fn_tt_tt_1,48.0,English,USA,R,12500000.0,1996.0,787.0,6.6,344,-11272676.0,USA,American,English
2009-01-01,116.0,90.0,34.0,506.0,966.0,4360548.0,Comedy|Drama|Romance,Solitary Man ,13371,2661,http://www.imdb.com/title/tt1294213/?ref_=fn_tt_tt_1,60.0,English,USA,R,15000000.0,2009.0,681.0,6.4,0,-10639452.0,USA,American,English
2010-01-01,391.0,105.0,20.0,844.0,22000.0,26589953.0,Action|Crime|Thriller,Machete ,165792,26233,http://www.imdb.com/title/tt0985694/?ref_=fn_tt_tt_1,392.0,English,USA,R,10500000.0,2010.0,982.0,6.7,44000,16089953.0,USA,American,English
2010-01-01,117.0,108.0,60.0,168.0,18000.0,1039869.0,Biography|Comedy|Crime|Drama,Casino Jack ,14757,18739,http://www.imdb.com/title/tt1194417/?ref_=fn_tt_tt_1,51.0,English,Canada,R,15000000.0,2010.0,322.0,6.2,0,-13960131.0,Canada,Foreign,English
1988-01-01,24.0,69.0,383.0,191.0,912.0,48092846.0,Adventure|Animation|Family,The Land Before Time ,61753,1833,http://www.imdb.com/title/tt0095489/?ref_=fn_tt_tt_1,133.0,English,USA,G,12500000.0,1988.0,320.0,7.3,5000,35592846.0,USA,American,English
2004-01-01,86.0,148.0,16.0,489.0,717.0,1110186.0,Action|Drama|War,Tae Guk Gi: The Brotherhood of War ,31943,1730,http://www.imdb.com/title/tt0386064/?ref_=fn_tt_tt_1,224.0,Korean,South Korea,R,12800000.0,2004.0,517.0,8.1,0,-11689814.0,South Korea,Foreign,Foreign
2009-01-01,41.0,118.0,50.0,655.0,968.0,1089445.0,Comedy|Drama|Family|Sport,The Perfect Game ,2676,4270,http://www.imdb.com/title/tt0473102/?ref_=fn_tt_tt_1,33.0,English,Canada,PG,12500000.0,2009.0,844.0,7.0,0,-11410555.0,Canada,Foreign,English
1973-01-01,304.0,132.0,607.0,259.0,1000.0,204565000.0,Horror,The Exorcist ,284252,2466,http://www.imdb.com/title/tt0070047/?ref_=fn_tt_tt_1,1058.0,English,USA,R,8000000.0,1973.0,931.0,8.0,18000,196565000.0,USA,American,English
1975-01-01,385.0,130.0,14000.0,366.0,813.0,260000000.0,Adventure|Drama|Thriller,Jaws ,412454,2047,http://www.imdb.com/title/tt0073195/?ref_=fn_tt_tt_1,962.0,English,USA,PG,8000000.0,1975.0,559.0,8.0,21000,252000000.0,USA,American,English
1999-01-01,145.0,95.0,80.0,1000.0,3000.0,101736215.0,Comedy,American Pie ,315549,8134,http://www.imdb.com/title/tt0163651/?ref_=fn_tt_tt_1,789.0,English,USA,R,11000000.0,1999.0,1000.0,7.0,0,90736215.0,USA,American,English
2012-01-01,99.0,80.0,2.0,186.0,6000.0,71442.0,Animation|Comedy|Crime|Drama|Family,Ernest & Celestine ,12029,6829,http://www.imdb.com/title/tt1816518/?ref_=fn_tt_tt_1,32.0,French,France,PG,9600000.0,2012.0,637.0,7.9,0,-9528558.0,France,Foreign,Foreign
1986-01-01,29.0,94.0,23.0,148.0,400.0,79817937.0,Action|Adventure|Comedy|Fantasy|Mystery,The Golden Child ,39798,1044,http://www.imdb.com/title/tt0091129/?ref_=fn_tt_tt_1,69.0,English,USA,PG-13,25000000.0,1986.0,255.0,5.9,0,54817937.0,USA,American,English
2012-01-01,77.0,122.0,167.0,807.0,997.0,91547205.0,Comedy|Romance,Think Like a Man ,34579,5165,http://www.imdb.com/title/tt1621045/?ref_=fn_tt_tt_1,62.0,English,USA,PG-13,12000000.0,2012.0,966.0,6.6,0,79547205.0,USA,American,English
2002-01-01,91.0,102.0,167.0,436.0,656.0,75074950.0,Comedy|Drama,Barbershop ,22147,2754,http://www.imdb.com/title/tt0303714/?ref_=fn_tt_tt_1,156.0,English,USA,PG-13,12000000.0,2002.0,528.0,6.3,770,63074950.0,USA,American,English
1982-01-01,148.0,116.0,120.0,664.0,12000.0,78900000.0,Action|Adventure|Sci-Fi,Star Trek II: The Wrath of Khan ,91414,16539,http://www.imdb.com/title/tt0084726/?ref_=fn_tt_tt_1,359.0,English,USA,PG,11000000.0,1982.0,980.0,7.7,0,67900000.0,USA,American,English
1994-01-01,61.0,78.0,293.0,567.0,759.0,72217000.0,Comedy,Ace Ventura: Pet Detective ,216486,2462,http://www.imdb.com/title/tt0109040/?ref_=fn_tt_tt_1,242.0,English,USA,PG-13,12000000.0,1994.0,595.0,6.9,0,60217000.0,USA,American,English
1983-01-01,84.0,114.0,139.0,793.0,2000.0,79568000.0,Sci-Fi|Thriller,WarGames ,71842,4537,http://www.imdb.com/title/tt0086567/?ref_=fn_tt_tt_1,152.0,English,USA,PG,12000000.0,1983.0,883.0,7.1,0,67568000.0,USA,American,English
1985-01-01,83.0,112.0,608.0,733.0,11000.0,65500000.0,Crime|Drama|Romance|Thriller,Witness ,66966,22479,http://www.imdb.com/title/tt0090329/?ref_=fn_tt_tt_1,175.0,English,USA,R,12000000.0,1985.0,10000.0,7.4,0,53500000.0,USA,American,English
2012-01-01,216.0,110.0,16.0,11.0,93.0,70011073.0,Action|Adventure|Drama|Thriller|War,Act of Valor ,57996,146,http://www.imdb.com/title/tt1591479/?ref_=fn_tt_tt_1,349.0,English,USA,R,12000000.0,2012.0,17.0,6.5,15000,58011073.0,USA,American,English
2006-01-01,107.0,104.0,98.0,920.0,17000.0,65269010.0,Crime|Drama|Music|Romance,Step Up ,90938,21380,http://www.imdb.com/title/tt0462590/?ref_=fn_tt_tt_1,271.0,English,USA,PG-13,12000000.0,2006.0,2000.0,6.5,0,53269010.0,USA,American,English
1996-01-01,63.0,81.0,406.0,616.0,13000.0,63071133.0,Adventure|Animation|Comedy|Crime,Beavis and Butt-Head Do America ,42892,17035,http://www.imdb.com/title/tt0115641/?ref_=fn_tt_tt_1,154.0,English,USA,PG-13,12000000.0,1996.0,2000.0,6.8,0,51071133.0,USA,American,English
1997-01-01,140.0,154.0,16000.0,889.0,22000.0,39647595.0,Crime|Thriller,Jackie Brown ,239540,25522,http://www.imdb.com/title/tt0119396/?ref_=fn_tt_tt_1,462.0,English,USA,R,12000000.0,1997.0,1000.0,7.5,0,27647595.0,USA,American,English
2008-01-01,153.0,102.0,22.0,816.0,1000.0,38087366.0,Adventure|Comedy,Harold & Kumar Escape from Guantanamo Bay ,113918,4065,http://www.imdb.com/title/tt0481536/?ref_=fn_tt_tt_1,165.0,English,USA,R,12000000.0,2008.0,954.0,6.6,0,26087366.0,USA,American,English
2012-01-01,414.0,89.0,128.0,371.0,963.0,64572496.0,Drama|Sci-Fi|Thriller,Chronicle ,204327,2054,http://www.imdb.com/title/tt1706593/?ref_=fn_tt_tt_1,471.0,English,USA,PG-13,12000000.0,2012.0,465.0,7.1,32000,52572496.0,USA,American,English
1983-01-01,16.0,132.0,0.0,122.0,405.0,30400000.0,Drama|Musical|Romance,Yentl ,9503,914,http://www.imdb.com/title/tt0086619/?ref_=fn_tt_tt_1,68.0,English,UK,PG,12000000.0,1983.0,194.0,6.6,0,18400000.0,UK,Foreign,English
1981-01-01,139.0,103.0,0.0,504.0,629.0,42365600.0,Adventure|Comedy|Fantasy|Sci-Fi,Time Bandits ,45890,2730,http://www.imdb.com/title/tt0081633/?ref_=fn_tt_tt_1,177.0,English,UK,PG,5000000.0,1981.0,561.0,7.0,0,37365600.0,UK,Foreign,English
2002-01-01,111.0,93.0,33.0,135.0,1000.0,37188667.0,Comedy|Drama,Crossroads ,34219,1531,http://www.imdb.com/title/tt0275022/?ref_=fn_tt_tt_1,578.0,English,USA,PG-13,12000000.0,2002.0,188.0,3.3,0,25188667.0,USA,American,English
2012-01-01,229.0,93.0,166.0,281.0,971.0,54724272.0,Comedy|Crime,Project X ,157051,2043,http://www.imdb.com/title/tt1636826/?ref_=fn_tt_tt_1,261.0,English,USA,R,12000000.0,2012.0,329.0,6.7,29000,42724272.0,USA,American,English
1970-01-01,112.0,172.0,76.0,78.0,654.0,48468407.0,Biography|Drama|War,Patton ,76398,1306,http://www.imdb.com/title/tt0066206/?ref_=fn_tt_tt_1,258.0,English,USA,GP,12000000.0,1970.0,416.0,8.0,0,36468407.0,USA,American,English
2002-01-01,207.0,96.0,132.0,933.0,49000.0,31597131.0,Drama|Thriller,One Hour Photo ,97938,52138,http://www.imdb.com/title/tt0265459/?ref_=fn_tt_tt_1,605.0,English,USA,R,12000000.0,2002.0,989.0,6.8,0,19597131.0,USA,American,English
2008-01-01,198.0,89.0,66.0,1000.0,137000.0,31691811.0,Horror|Sci-Fi|Thriller,Quarantine ,57446,140268,http://www.imdb.com/title/tt1082868/?ref_=fn_tt_tt_1,369.0,English,USA,R,12000000.0,2008.0,1000.0,6.0,0,19691811.0,USA,American,English
2008-01-01,172.0,92.0,0.0,451.0,17000.0,31397498.0,Horror|Mystery,The Eye ,44130,18765,http://www.imdb.com/title/tt0406759/?ref_=fn_tt_tt_1,156.0,English,USA,PG-13,12000000.0,2008.0,527.0,5.4,0,19397498.0,USA,American,English
2004-01-01,45.0,97.0,4.0,826.0,1000.0,31179516.0,Comedy,Johnson Family Vacation ,5928,5006,http://www.imdb.com/title/tt0359517/?ref_=fn_tt_tt_1,49.0,English,USA,PG-13,12000000.0,2004.0,1000.0,4.3,243,19179516.0,USA,American,English
2001-01-01,34.0,93.0,58.0,722.0,995.0,31155435.0,Comedy|Fantasy,How High ,42644,6105,http://www.imdb.com/title/tt0278488/?ref_=fn_tt_tt_1,102.0,English,USA,R,12000000.0,2001.0,729.0,6.2,0,19155435.0,USA,American,English
1992-01-01,75.0,89.0,53.0,84.0,227.0,27281507.0,Comedy|Drama|Family|Fantasy|Musical,The Muppet Christmas Carol ,33850,534,http://www.imdb.com/title/tt0104940/?ref_=fn_tt_tt_1,147.0,English,USA,G,12000000.0,1992.0,94.0,7.7,0,15281507.0,USA,American,English
2006-01-01,400.0,144.0,258.0,834.0,6000.0,167007184.0,Action|Adventure|Thriller,Casino Royale ,470501,9125,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,2301.0,English,UK,PG-13,150000000.0,2006.0,1000.0,8.0,0,17007184.0,UK,Foreign,English
2002-01-01,128.0,123.0,278.0,898.0,4000.0,25776062.0,Biography|Drama|Romance,Frida ,61651,7072,http://www.imdb.com/title/tt0120679/?ref_=fn_tt_tt_1,271.0,English,USA,R,12000000.0,2002.0,1000.0,7.4,0,13776062.0,USA,American,English
2012-01-01,68.0,93.0,4.0,8.0,28.0,25240988.0,Documentary|Music,Katy Perry: Part of Me ,12383,52,http://www.imdb.com/title/tt2215719/?ref_=fn_tt_tt_1,50.0,English,USA,PG,12000000.0,2012.0,9.0,5.9,0,13240988.0,USA,American,English
2014-01-01,326.0,133.0,131.0,733.0,8000.0,124868837.0,Drama|Romance,The Fault in Our Stars ,249688,10565,http://www.imdb.com/title/tt2582846/?ref_=fn_tt_tt_1,548.0,English,USA,PG-13,12000000.0,2014.0,1000.0,7.8,93000,112868837.0,USA,American,English
1998-01-01,128.0,121.0,131.0,599.0,13000.0,22905674.0,Crime|Drama,Rounders ,121676,14890,http://www.imdb.com/title/tt0128442/?ref_=fn_tt_tt_1,290.0,English,USA,R,12000000.0,1998.0,940.0,7.4,0,10905674.0,USA,American,English
2014-01-01,161.0,102.0,0.0,555.0,3000.0,25277561.0,Comedy|Romance,Top Five ,21672,5592,http://www.imdb.com/title/tt2784678/?ref_=fn_tt_tt_1,93.0,English,USA,R,12000000.0,2014.0,966.0,6.5,0,13277561.0,USA,American,English
1979-01-01,70.0,102.0,287.0,79.0,452.0,48468407.0,Horror|Sci-Fi,Prophecy ,3000,729,http://www.imdb.com/title/tt0079758/?ref_=fn_tt_tt_1,75.0,English,USA,PG,12000000.0,1979.0,122.0,5.4,902,36468407.0,USA,American,English
1999-01-01,164.0,99.0,192.0,282.0,347.0,21133087.0,Horror|Mystery|Thriller,Stir of Echoes ,62468,1254,http://www.imdb.com/title/tt0164181/?ref_=fn_tt_tt_1,374.0,English,USA,R,12000000.0,1999.0,301.0,7.0,0,9133087.0,USA,American,English
2013-01-01,354.0,98.0,350.0,322.0,1000.0,37707719.0,Biography|Drama,Philomena ,76094,2376,http://www.imdb.com/title/tt2431286/?ref_=fn_tt_tt_1,233.0,English,UK,PG-13,12000000.0,2013.0,482.0,7.6,37000,25707719.0,UK,Foreign,English
2005-01-01,125.0,118.0,57.0,805.0,975.0,18761993.0,Comedy|Drama,The Upside of Anger ,19007,2944,http://www.imdb.com/title/tt0365885/?ref_=fn_tt_tt_1,219.0,English,USA,R,9000000.0,2005.0,931.0,6.9,549,9761993.0,USA,American,English
1978-01-01,55.0,125.0,76.0,801.0,1000.0,48468407.0,Drama|Thriller,The Boys from Brazil ,20660,4659,http://www.imdb.com/title/tt0077269/?ref_=fn_tt_tt_1,123.0,English,UK,R,12000000.0,1978.0,837.0,7.0,0,36468407.0,UK,Foreign,English
2006-01-01,66.0,104.0,20.0,717.0,836.0,18595716.0,Comedy|Family|Fantasy|Romance,Aquamarine ,30462,3963,http://www.imdb.com/title/tt0429591/?ref_=fn_tt_tt_1,150.0,English,USA,PG,12000000.0,2006.0,826.0,5.3,0,6595716.0,USA,American,English
2015-01-01,191.0,109.0,14.0,376.0,733.0,31990064.0,Drama|Mystery|Romance,Paper Towns ,63390,2753,http://www.imdb.com/title/tt3622592/?ref_=fn_tt_tt_1,160.0,English,USA,PG-13,12000000.0,2015.0,558.0,6.4,0,19990064.0,USA,American,English
2004-01-01,33.0,86.0,17.0,581.0,873.0,17321573.0,Comedy,My Baby's Daddy ,3119,3646,http://www.imdb.com/title/tt0332712/?ref_=fn_tt_tt_1,18.0,English,USA,PG-13,39752620.0,2004.0,691.0,4.5,151,-22431047.0,USA,American,English
2013-01-01,433.0,115.0,729.0,622.0,1000.0,17613460.0,Adventure|Comedy|Drama,Nebraska ,91082,3798,http://www.imdb.com/title/tt1821549/?ref_=fn_tt_tt_1,274.0,English,USA,R,12000000.0,2013.0,844.0,7.8,28000,5613460.0,USA,American,English
1995-01-01,66.0,92.0,226.0,580.0,1000.0,21088568.0,Action|Fantasy|Horror|Thriller,Tales from the Crypt: Demon Knight ,16646,3931,http://www.imdb.com/title/tt0114608/?ref_=fn_tt_tt_1,104.0,English,USA,R,13000000.0,1995.0,851.0,6.7,0,8088568.0,USA,American,English
2001-01-01,37.0,91.0,25.0,611.0,833.0,17292381.0,Comedy|Crime|Family,Max Keeble's Big Move ,5794,4551,http://www.imdb.com/title/tt0273799/?ref_=fn_tt_tt_1,69.0,English,USA,PG,12000000.0,2001.0,626.0,5.3,371,5292381.0,USA,American,English
2011-01-01,325.0,94.0,655.0,390.0,9000.0,16300302.0,Comedy|Drama,Young Adult ,64682,10575,http://www.imdb.com/title/tt1625346/?ref_=fn_tt_tt_1,203.0,English,USA,R,12000000.0,2011.0,786.0,6.3,0,4300302.0,USA,American,English
2006-01-01,170.0,93.0,83.0,501.0,26000.0,27829874.0,Action|Crime|Thriller,Crank ,196422,28767,http://www.imdb.com/title/tt0479884/?ref_=fn_tt_tt_1,444.0,English,USA,R,12000000.0,2006.0,725.0,7.0,0,15829874.0,USA,American,English
1997-01-01,11.0,93.0,3.0,324.0,1000.0,13960203.0,Comedy,How to Be a Player ,2301,2939,http://www.imdb.com/title/tt0119326/?ref_=fn_tt_tt_1,15.0,English,USA,R,39752620.0,1997.0,560.0,5.3,439,-25792417.0,USA,American,English
1998-01-01,24.0,100.0,98.0,604.0,1000.0,12902790.0,Comedy|Drama|Romance,Living Out Loud ,4052,3250,http://www.imdb.com/title/tt0120722/?ref_=fn_tt_tt_1,88.0,English,USA,R,12000000.0,1998.0,849.0,6.6,242,902790.0,USA,American,English
2010-01-01,70.0,100.0,43.0,696.0,988.0,21520719.0,Comedy|Romance|Sport,Just Wright ,10103,3906,http://www.imdb.com/title/tt1407061/?ref_=fn_tt_tt_1,36.0,English,USA,PG,39752620.0,2010.0,826.0,5.8,0,-18231901.0,USA,American,English
2008-01-01,232.0,113.0,438.0,471.0,11000.0,12796277.0,Drama|Romance,Rachel Getting Married ,41226,12274,http://www.imdb.com/title/tt1084950/?ref_=fn_tt_tt_1,281.0,English,USA,R,39752620.0,2008.0,536.0,6.7,0,-26956343.0,USA,American,English
1981-01-01,34.0,122.0,30.0,85.0,1000.0,48468407.0,Crime|Drama|Romance|Thriller,The Postman Always Rings Twice ,16764,1456,http://www.imdb.com/title/tt0082934/?ref_=fn_tt_tt_1,48.0,English,USA,R,12000000.0,1981.0,230.0,6.6,1000,36468407.0,USA,American,English
